Hour_End,COAST,EAST,FWEST,NORTH,NCENT,SOUTH,SCENT,WEST,ERCOT
2/12/2018 6:00,"12,203.48","1,892.96","2,670.91","1,071.38","17,468.34","3,955.63","8,636.70","1,534.09","49,433.48"
2/12/2018 7:00,"13,168.10","2,046.00","2,761.37","1,157.62","19,151.21","4,442.88","9,540.32","1,673.25","53,940.73"
2/12/2018 8:00,"13,439.50","2,080.41","2,808.19","1,184.25","19,646.78","4,548.51","9,723.51","1,718.61","55,149.76"
2/12/2018 9:00,"13,440.41","2,072.87","2,766.29","1,165.62","19,109.48","4,412.29","9,214.55","1,644.60","53,826.11"
2/12/2018 10:00,"13,519.49","2,036.57","2,729.23","1,134.20","18,736.19","4,319.53","8,707.81","1,548.92","52,731.95"
2/12/2018 11:00,"13,551.06","1,962.39","2,707.86","1,098.84","18,342.21","4,215.11","8,226.55","1,475.49","51,579.52"
2/12/2018 12:00,"13,235.20","1,985.01","2,652.69","1,048.70","17,542.75","4,043.54","7,744.80","1,387.02","49,639.70"
2/12/2018 13:00,"12,843.64","1,929.48","2,597.45",988.79,"16,424.66","3,834.25","7,350.53","1,298.16","47,266.95"
2/12/2018 14:00,"12,597.38","1,862.38","2,570.89",940.91,"15,392.59","3,641.87","7,060.77","1,237.42","45,304.21"
2/12/2018 15:00,"12,348.50","1,776.09","2,540.57",898.21,"14,551.40","3,485.89","6,811.90","1,192.70","43,605.27"
2/12/2018 16:00,"12,210.79","1,695.05","2,508.08",871.86,"13,946.88","3,392.68","6,749.48","1,164.52","42,539.34"
2/12/2018 17:00,"12,276.47","1,665.83","2,499.12",872.85,"13,899.46","3,410.83","6,857.68","1,163.76","42,646.01"
2/12/2018 18:00,"12,546.40","1,710.22","2,487.96",901.2,"14,513.51","3,513.17","7,221.49","1,186.42","44,080.38"
2/12/2018 19:00,"12,886.16","1,849.05","2,549.53",959.01,"15,815.17","3,779.15","7,948.65","1,266.45","47,053.17"
2/12/2018 20:00,"12,957.17","1,885.84","2,639.55",981.32,"16,232.64","3,939.14","8,273.17","1,326.82","48,235.64"
2/12/2018 21:00,"12,793.68","1,879.79","2,659.82",981.61,"16,236.82","3,956.48","8,243.84","1,345.36","48,097.40"
2/12/2018 22:00,"12,349.81","1,835.79","2,639.83",962.82,"15,802.55","3,883.99","7,950.24","1,337.70","46,762.74"
2/12/2018 23:00,"11,571.59","1,737.41","2,588.17",920.63,"14,916.07","3,658.41","7,392.67","1,289.26","44,074.20"
2/13/2018 0:00,"10,941.88","1,636.38","2,531.27",882.87,"14,008.50","3,397.16","6,886.56","1,247.24","41,531.85"
2/13/2018 1:00,"10,551.38","1,582.41","2,525.78",867.64,"13,332.93","3,256.95","6,566.46","1,199.26","39,882.82"
2/13/2018 2:00,"10,322.59","1,552.29","2,510.47",858.64,"13,069.77","3,172.12","6,435.54","1,191.68","39,113.09"
2/13/2018 3:00,"10,207.63","1,541.77","2,509.00",858.87,"12,933.66","3,127.28","6,367.51","1,189.67","38,735.39"
2/13/2018 4:00,"10,228.67","1,538.68","2,508.56",865.63,"12,982.98","3,138.52","6,421.30","1,197.25","38,881.58"
2/13/2018 5:00,"10,493.94","1,568.72","2,543.84",888.03,"13,312.36","3,202.18","6,611.43","1,219.36","39,839.86"
2/13/2018 6:00,"11,240.99","1,672.75","2,610.23",938.11,"14,297.43","3,421.04","7,109.06","1,290.04","42,579.65"
2/13/2018 7:00,"12,139.22","1,842.83","2,684.58","1,007.91","15,836.32","3,852.71","7,844.80","1,397.31","46,605.68"
2/13/2018 8:00,"12,378.73","1,877.75","2,720.68","1,023.63","16,227.78","3,922.21","8,034.94","1,432.34","47,618.05"
2/13/2018 9:00,"12,362.25","1,863.39","2,677.58","1,009.48","15,891.73","3,811.46","7,854.31","1,405.25","46,875.44"
2/13/2018 10:00,"12,408.84","1,850.37","2,644.25","1,002.81","15,736.58","3,776.12","7,782.66","1,374.91","46,576.53"
2/13/2018 11:00,"12,473.09","1,771.16","2,602.35",995.52,"15,639.22","3,745.00","7,729.84","1,346.21","46,302.38"
2/13/2018 12:00,"12,355.21","1,761.60","2,548.00",978.62,"15,377.88","3,689.39","7,597.14","1,301.35","45,609.20"
2/13/2018 13:00,"12,162.70","1,718.45","2,489.07",954.53,"14,970.12","3,604.42","7,426.84","1,258.10","44,584.22"
2/13/2018 14:00,"11,941.24","1,712.51","2,451.26",938.09,"14,631.80","3,509.97","7,226.33","1,217.75","43,628.95"
2/13/2018 15:00,"11,748.96","1,677.26","2,424.85",920.71,"14,325.89","3,452.89","7,074.77","1,187.93","42,813.27"
2/13/2018 16:00,"11,596.74","1,647.84","2,415.93",905.12,"14,216.17","3,418.96","7,039.55","1,178.42","42,418.71"
2/13/2018 17:00,"11,569.67","1,663.71","2,417.74",910.11,"14,483.07","3,453.32","7,178.12","1,185.88","42,861.63"
2/13/2018 18:00,"11,774.13","1,711.90","2,414.43",924.73,"15,015.70","3,536.08","7,441.13","1,201.24","44,019.34"
2/13/2018 19:00,"12,041.31","1,763.46","2,460.73",951.79,"15,620.36","3,741.17","7,764.78","1,249.93","45,593.51"
2/13/2018 20:00,"12,022.66","1,747.94","2,527.29",954.76,"15,624.11","3,846.09","7,780.97","1,276.08","45,779.90"
2/13/2018 21:00,"11,819.23","1,725.52","2,533.98",938.51,"15,327.42","3,839.13","7,637.62","1,266.31","45,087.72"
2/13/2018 22:00,"11,426.65","1,662.38","2,498.18",906.12,"14,709.31","3,745.15","7,280.54","1,225.70","43,454.03"
2/13/2018 23:00,"10,709.79","1,531.05","2,449.85",859.42,"13,702.46","3,531.23","6,760.34","1,162.08","40,706.22"
2/14/2018 0:00,"10,059.08","1,452.98","2,390.93",819.35,"12,779.13","3,271.32","6,235.96","1,104.04","38,112.78"
2/14/2018 1:00,"9,640.14","1,386.02","2,349.03",795.22,"12,190.26","3,076.00","5,888.57","1,060.19","36,385.43"
2/14/2018 2:00,"9,373.40","1,340.11","2,335.17",780.87,"11,814.79","2,955.14","5,684.93","1,041.38","35,325.79"
2/14/2018 3:00,"9,246.69","1,324.83","2,340.53",775.02,"11,647.99","2,896.51","5,586.84","1,033.29","34,851.71"
2/14/2018 4:00,"9,233.15","1,320.39","2,347.05",774.65,"11,637.45","2,874.60","5,555.24","1,032.83","34,775.36"
2/14/2018 5:00,"9,436.65","1,353.87","2,360.74",785.58,"11,984.59","2,921.10","5,710.44","1,049.05","35,602.02"
2/14/2018 6:00,"10,065.83","1,440.35","2,411.10",829.95,"12,897.79","3,132.94","6,195.56","1,108.69","38,082.21"
2/14/2018 7:00,"10,811.21","1,589.97","2,489.09",895.83,"14,363.92","3,525.60","6,871.94","1,212.78","41,760.34"
2/14/2018 8:00,"10,862.27","1,603.55","2,533.93",910.64,"14,598.61","3,523.00","6,993.53","1,245.93","42,271.47"
2/14/2018 9:00,"10,757.91","1,569.03","2,501.71",900.13,"14,111.92","3,356.67","6,794.15","1,216.17","41,207.69"
2/14/2018 10:00,"10,768.36","1,550.42","2,509.14",891.2,"13,750.99","3,283.87","6,704.59","1,194.98","40,653.55"
2/14/2018 11:00,"10,775.54","1,524.06","2,487.48",866.18,"13,424.30","3,220.80","6,578.28","1,170.78","40,047.42"
2/14/2018 12:00,"10,795.73","1,467.10","2,469.11",835.15,"12,864.45","3,105.99","6,366.45","1,147.42","39,051.40"
2/14/2018 13:00,"10,773.13","1,419.80","2,449.84",798.85,"12,244.41","2,964.94","6,114.29","1,115.24","37,880.51"
2/14/2018 14:00,"10,852.78","1,361.69","2,446.60",780.84,"11,894.58","2,884.28","5,857.26","1,104.82","37,182.86"
2/14/2018 15:00,"10,974.56","1,310.79","2,454.14",769.89,"11,618.72","2,863.91","5,670.90","1,107.99","36,770.88"
2/14/2018 16:00,"11,098.31","1,284.96","2,482.19",759.25,"11,491.75","2,852.31","5,532.21","1,105.28","36,606.26"
2/14/2018 17:00,"11,137.99","1,305.27","2,471.23",759.8,"11,528.98","2,869.16","5,589.82","1,108.07","36,770.32"
2/14/2018 18:00,"11,065.43","1,348.11","2,449.21",759.26,"11,626.19","2,861.01","5,663.17","1,110.19","36,882.57"
2/14/2018 19:00,"11,210.36","1,370.71","2,446.79",783.06,"12,193.05","2,950.94","5,974.17","1,124.79","38,053.87"
2/14/2018 20:00,"11,253.17","1,369.10","2,488.28",787.46,"12,339.95","3,040.16","6,106.81","1,138.84","38,523.78"
2/14/2018 21:00,"11,047.48","1,356.50","2,488.27",775.65,"12,084.79","3,030.04","6,014.92","1,123.95","37,921.59"
2/14/2018 22:00,"10,686.78","1,296.88","2,450.22",753.11,"11,569.74","2,966.34","5,734.75","1,094.06","36,551.88"
2/14/2018 23:00,"10,131.81","1,213.03","2,386.18",708.54,"10,715.55","2,794.62","5,323.65","1,034.77","34,308.14"
2/15/2018 0:00,"9,503.90","1,121.13","2,313.31",668.62,"9,795.44","2,553.66","4,938.68",973.45,"31,868.19"
2/15/2018 1:00,"9,023.28",983.7,"2,270.17",634.82,"9,214.73","2,367.22","4,598.37",933.14,"30,025.43"
2/15/2018 2:00,"8,741.30",933.12,"2,252.55",619.89,"8,828.83","2,255.36","4,417.53",915.09,"28,963.67"
2/15/2018 3:00,"8,597.10",918.57,"2,247.75",611.56,"8,594.87","2,197.07","4,321.16",904.9,"28,392.98"
2/15/2018 4:00,"8,528.30",917.91,"2,247.99",610.05,"8,570.09","2,173.97","4,263.00",902.96,"28,214.27"
2/15/2018 5:00,"8,697.72",939.42,"2,268.33",626.18,"8,774.32","2,199.71","4,355.43",915.36,"28,776.47"
2/15/2018 6:00,"9,186.95","1,052.11","2,275.79",648.27,"9,543.78","2,330.22","4,730.93",958.61,"30,726.67"
2/15/2018 7:00,"10,074.48","1,204.73","2,362.63",715.51,"10,895.94","2,695.37","5,391.24","1,053.84","34,393.74"
2/15/2018 8:00,"10,330.37","1,247.07","2,405.57",736.34,"11,423.24","2,796.38","5,640.96","1,098.05","35,677.97"
2/15/2018 9:00,"10,515.47","1,255.84","2,413.63",742.86,"11,403.10","2,778.88","5,641.66","1,093.19","35,844.63"
2/15/2018 10:00,"10,825.29","1,289.76","2,430.56",753.18,"11,476.99","2,857.55","5,704.86","1,091.47","36,429.64"
2/15/2018 11:00,"11,101.70","1,313.98","2,435.73",752.81,"11,632.80","2,941.84","5,768.12","1,097.52","37,044.49"
2/15/2018 12:00,"11,261.06","1,316.59","2,445.37",755.77,"11,698.28","3,016.39","5,787.90","1,084.49","37,365.85"
2/15/2018 13:00,"11,454.03","1,316.74","2,444.14",752.95,"11,728.50","3,083.74","5,803.99","1,079.01","37,663.10"
2/15/2018 14:00,"11,699.27","1,325.62","2,458.81",758.41,"11,760.33","3,163.59","5,765.86","1,084.87","38,016.76"
2/15/2018 15:00,"11,814.96","1,320.10","2,471.77",759.38,"11,721.58","3,232.77","5,736.50","1,087.13","38,144.18"
2/15/2018 16:00,"11,863.60","1,303.35","2,477.68",751.86,"11,747.38","3,293.57","5,739.39","1,088.08","38,264.91"
2/15/2018 17:00,"11,795.11","1,327.23","2,482.53",750.87,"11,735.68","3,332.42","5,793.42","1,095.67","38,312.92"
2/15/2018 18:00,"11,596.47","1,332.98","2,458.51",751.87,"11,823.36","3,260.15","5,914.17","1,096.17","38,233.68"
2/15/2018 19:00,"11,689.37","1,399.19","2,481.54",784.67,"12,356.31","3,268.11","6,207.74","1,129.55","39,316.48"
2/15/2018 20:00,"11,687.79","1,378.91","2,528.52",788.5,"12,562.39","3,334.95","6,340.09","1,151.79","39,772.94"
2/15/2018 21:00,"11,490.03","1,382.06","2,519.19",779.21,"12,312.41","3,272.51","6,170.62","1,135.01","39,061.04"
2/15/2018 22:00,"11,019.19","1,312.63","2,466.89",745,"11,779.28","3,134.75","5,860.47","1,089.18","37,407.38"
2/15/2018 23:00,"10,415.21","1,224.93","2,411.43",701.1,"10,857.13","2,927.74","5,426.67","1,027.89","34,992.10"
2/16/2018 0:00,"9,685.44","1,124.94","2,331.70",656.57,"9,932.81","2,654.54","4,940.50",969.07,"32,295.55"
2/16/2018 1:00,"9,130.57","1,026.48","2,306.21",629.76,"9,225.34","2,443.91","4,566.30",943.86,"30,272.43"
2/16/2018 2:00,"8,791.64",999.37,"2,275.47",610.94,"8,777.11","2,302.19","4,343.94",920.87,"29,021.52"
2/16/2018 3:00,"8,636.04",926.33,"2,275.85",600.62,"8,547.20","2,228.91","4,221.61",915.06,"28,351.61"
2/16/2018 4:00,"8,601.57",962.2,"2,275.31",599.22,"8,470.77","2,197.13","4,184.72",915.98,"28,206.89"
2/16/2018 5:00,"8,704.83",917.88,"2,293.22",613.8,"8,688.75","2,220.93","4,252.36",927,"28,618.77"
2/16/2018 6:00,"9,200.12","1,014.01","2,331.71",645.59,"9,336.59","2,341.67","4,590.16",972.22,"30,432.07"
2/16/2018 7:00,"10,050.18","1,180.93","2,416.65",722.45,"10,625.92","2,666.80","5,233.83","1,066.54","33,963.30"
2/16/2018 8:00,"10,304.63","1,204.36","2,477.15",763.98,"11,258.85","2,772.62","5,508.10","1,116.52","35,406.21"
2/16/2018 9:00,"10,543.22","1,263.65","2,479.46",788.4,"11,375.59","2,792.49","5,510.52","1,118.53","35,871.86"
2/16/2018 10:00,"10,943.43","1,267.58","2,518.21",811.36,"11,596.31","2,897.35","5,610.23","1,128.69","36,773.15"
2/16/2018 11:00,"11,312.78","1,302.76","2,528.62",825.13,"11,678.14","2,999.62","5,712.58","1,131.38","37,491.00"
2/16/2018 12:00,"11,631.94","1,278.19","2,531.52",824.84,"11,655.42","3,121.51","5,761.04","1,123.20","37,927.66"
2/16/2018 13:00,"11,758.43","1,267.89","2,506.97",818.04,"11,585.14","3,216.68","5,781.76","1,104.66","38,039.57"
2/16/2018 14:00,"11,915.37","1,271.02","2,499.56",824.58,"11,455.12","3,343.57","5,826.41","1,099.54","38,235.17"
2/16/2018 15:00,"12,049.34","1,213.56","2,491.10",827.76,"11,358.46","3,454.08","5,785.01","1,089.45","38,268.75"
2/16/2018 16:00,"12,050.33","1,204.62","2,489.27",830.66,"11,253.45","3,499.46","5,658.80","1,086.48","38,073.07"
2/16/2018 17:00,"11,952.32","1,237.85","2,487.06",837.28,"11,370.10","3,500.37","5,612.50","1,093.57","38,091.06"
2/16/2018 18:00,"11,759.46","1,270.12","2,474.40",850.24,"11,813.79","3,391.02","5,684.90","1,102.13","38,346.07"
2/16/2018 19:00,"11,754.12","1,317.79","2,517.07",882.08,"12,545.55","3,332.65","5,886.50","1,133.81","39,369.58"
2/16/2018 20:00,"11,532.62","1,308.32","2,561.92",886.72,"12,666.96","3,308.07","5,853.72","1,156.94","39,275.28"
2/16/2018 21:00,"11,157.96","1,286.04","2,552.19",875.25,"12,549.93","3,199.47","5,678.21","1,147.46","38,446.51"
2/16/2018 22:00,"10,803.18","1,251.57","2,547.88",854.19,"12,265.05","3,086.55","5,460.51","1,121.07","37,390.00"
2/16/2018 23:00,"10,276.05","1,185.50","2,510.01",817.2,"11,730.40","2,931.21","5,131.74","1,079.93","35,662.04"
2/17/2018 0:00,"9,716.44","1,104.12","2,468.07",784,"11,103.69","2,746.80","4,794.26","1,057.66","33,775.05"
2/17/2018 1:00,"9,191.74","1,064.29","2,416.64",768.91,"10,566.60","2,567.48","4,480.30","1,026.37","32,082.32"
2/17/2018 2:00,"8,868.30","1,023.08","2,403.89",755.17,"10,295.23","2,436.22","4,283.09","1,002.27","31,067.25"
2/17/2018 3:00,"8,632.67","1,014.56","2,383.34",750.15,"10,135.73","2,339.44","4,170.85","1,003.94","30,430.68"
2/17/2018 4:00,"8,474.96","1,014.78","2,382.87",756.71,"10,217.19","2,279.98","4,113.42",998.96,"30,238.87"
2/17/2018 5:00,"8,474.01","1,030.60","2,405.38",769.48,"10,539.51","2,269.08","4,127.95","1,004.82","30,620.83"
2/17/2018 6:00,"8,633.76","1,047.80","2,435.76",792.74,"10,948.52","2,309.47","4,285.64","1,037.98","31,491.65"
2/17/2018 7:00,"8,915.14","1,120.17","2,463.58",817.4,"11,563.27","2,395.23","4,591.95","1,077.72","32,944.47"
2/17/2018 8:00,"9,195.74","1,190.36","2,481.83",843.63,"12,328.49","2,479.70","4,906.42","1,128.63","34,554.79"
2/17/2018 9:00,"9,616.24","1,262.98","2,487.57",862.46,"12,965.69","2,642.28","5,254.35","1,165.49","36,257.04"
2/17/2018 10:00,"10,138.98","1,322.21","2,478.35",856.84,"13,418.82","2,826.14","5,545.59","1,165.05","37,751.98"
2/17/2018 11:00,"10,558.28","1,326.49","2,461.28",831.17,"13,329.61","3,015.05","5,633.20","1,142.45","38,297.54"
2/17/2018 12:00,"10,685.05","1,273.53","2,433.69",794.29,"12,641.53","3,177.80","5,614.32","1,106.66","37,726.86"
2/17/2018 13:00,"10,749.91","1,274.66","2,421.19",757.35,"11,962.95","3,283.43","5,475.34","1,074.70","36,999.54"
2/17/2018 14:00,"10,746.90","1,266.53","2,408.87",732.42,"11,323.12","3,368.31","5,335.11","1,045.71","36,226.96"
2/17/2018 15:00,"10,908.06","1,257.93","2,394.96",715.61,"10,788.24","3,446.35","5,278.01","1,029.01","35,818.16"
2/17/2018 16:00,"11,073.03","1,260.84","2,376.09",706.61,"10,506.79","3,496.58","5,218.09","1,022.44","35,660.47"
2/17/2018 17:00,"10,966.20","1,268.19","2,381.67",704.79,"10,428.42","3,467.54","5,255.01","1,018.45","35,490.27"
2/17/2018 18:00,"10,779.91","1,273.73","2,378.84",712.39,"10,550.81","3,354.96","5,337.00","1,019.47","35,407.12"
2/17/2018 19:00,"10,813.98","1,349.95","2,398.15",746.26,"11,172.96","3,299.28","5,550.62","1,057.46","36,388.66"
2/17/2018 20:00,"10,611.13","1,344.93","2,431.58",763.05,"11,350.86","3,278.09","5,700.06","1,091.03","36,570.72"
2/17/2018 21:00,"10,261.57","1,330.28","2,437.66",765.9,"11,261.54","3,143.21","5,610.19","1,083.96","35,894.30"
2/17/2018 22:00,"9,968.17","1,300.87","2,427.77",762.37,"11,069.43","3,013.80","5,459.67","1,040.12","35,042.21"
2/17/2018 23:00,"9,553.04","1,248.68","2,406.66",747.44,"10,751.72","2,858.16","5,227.21","1,004.19","33,797.10"
2/18/2018 0:00,"9,097.49","1,188.81","2,373.29",729.34,"10,309.33","2,672.95","4,942.89",968.18,"32,282.28"
2/18/2018 1:00,"8,668.67","1,141.41","2,343.87",720.91,"10,026.41","2,506.24","4,679.34",931.91,"31,018.74"
2/18/2018 2:00,"8,398.12","1,110.10","2,333.50",722.73,"9,837.48","2,381.68","4,500.22",920.6,"30,204.44"
2/18/2018 3:00,"8,183.58","1,086.62","2,316.75",726.09,"9,757.06","2,285.07","4,398.36",916.69,"29,670.22"
2/18/2018 4:00,"8,090.47","1,088.02","2,323.25",731.35,"9,830.12","2,242.61","4,331.40",917.05,"29,554.28"
2/18/2018 5:00,"8,064.15","1,095.77","2,329.95",743.57,"10,013.61","2,222.49","4,368.41",923.59,"29,761.54"
2/18/2018 6:00,"8,097.68","1,117.48","2,334.91",751.62,"10,295.09","2,235.36","4,469.25",944.38,"30,245.78"
2/18/2018 7:00,"8,288.55","1,152.33","2,356.75",775.95,"10,812.20","2,290.64","4,672.36",977.7,"31,326.47"
2/18/2018 8:00,"8,438.28","1,202.75","2,370.38",804.9,"11,325.71","2,332.62","4,925.43","1,019.94","32,420.01"
2/18/2018 9:00,"8,822.26","1,242.72","2,379.39",832.54,"11,874.38","2,505.22","5,167.86","1,064.50","33,888.86"
2/18/2018 10:00,"9,239.94","1,233.56","2,399.07",838.51,"12,209.82","2,740.61","5,368.55","1,087.91","35,117.97"
2/18/2018 11:00,"9,587.33","1,245.95","2,396.43",821.5,"12,267.29","2,940.94","5,503.26","1,072.52","35,835.22"
2/18/2018 12:00,"9,924.79","1,260.69","2,398.59",804.34,"12,241.70","3,116.02","5,499.59","1,057.93","36,303.65"
2/18/2018 13:00,"10,291.37","1,264.37","2,403.36",792.87,"12,292.26","3,269.62","5,425.68","1,050.67","36,790.21"
2/18/2018 14:00,"10,636.84","1,252.50","2,431.91",783.69,"12,324.29","3,379.33","5,314.71","1,034.22","37,157.50"
2/18/2018 15:00,"10,896.85","1,240.50","2,443.87",772.26,"12,101.33","3,435.66","5,245.96","1,023.40","37,159.84"
2/18/2018 16:00,"11,066.08","1,225.23","2,453.11",762.41,"11,681.19","3,462.29","5,268.19","1,024.35","36,942.85"
2/18/2018 17:00,"11,070.98","1,228.11","2,457.20",755.68,"11,501.75","3,442.07","5,328.93","1,033.49","36,818.20"
2/18/2018 18:00,"10,974.41","1,235.24","2,453.77",765.98,"11,692.38","3,364.37","5,497.91","1,043.30","37,027.35"
2/18/2018 19:00,"11,210.30","1,311.92","2,461.92",787.04,"12,150.95","3,336.07","5,809.53","1,078.75","38,146.47"
2/18/2018 20:00,"11,268.53","1,317.08","2,497.53",787.39,"12,099.33","3,405.82","5,946.61","1,099.05","38,421.33"
2/18/2018 21:00,"11,019.51","1,323.82","2,474.56",768.84,"11,725.68","3,322.86","5,801.83","1,078.16","37,515.25"
2/18/2018 22:00,"10,659.11","1,262.40","2,441.72",739.13,"11,229.59","3,205.39","5,546.37","1,040.38","36,124.10"
2/18/2018 23:00,"10,116.05","1,187.41","2,386.54",699.43,"10,516.90","3,010.63","5,209.52",989.81,"34,116.29"
2/19/2018 0:00,"9,487.76","1,107.08","2,330.82",664.76,"9,780.97","2,762.58","4,807.09",960.84,"31,901.89"
2/19/2018 1:00,"9,044.43","1,030.39","2,303.99",626.46,"9,154.10","2,571.97","4,483.69",912.79,"30,127.82"
2/19/2018 2:00,"8,765.65","1,004.61","2,284.34",611.62,"8,737.89","2,435.11","4,283.34",889.41,"29,011.98"
2/19/2018 3:00,"8,610.74",981.91,"2,262.13",600.49,"8,496.23","2,347.58","4,177.35",875.85,"28,352.27"
2/19/2018 4:00,"8,589.02",970.51,"2,245.56",598.71,"8,422.59","2,302.71","4,158.90",870.35,"28,158.35"
2/19/2018 5:00,"8,792.70",988.7,"2,264.72",612.57,"8,652.58","2,305.36","4,229.78",879.49,"28,725.89"
2/19/2018 6:00,"9,305.84","1,071.42","2,305.14",636.54,"9,318.63","2,423.47","4,541.11",918.18,"30,520.34"
2/19/2018 7:00,"10,019.27","1,187.13","2,375.51",685.25,"10,366.27","2,704.41","5,030.32",993.17,"33,361.33"
2/19/2018 8:00,"10,199.64","1,235.98","2,404.16",712.15,"10,892.40","2,793.48","5,311.49","1,039.66","34,588.95"
2/19/2018 9:00,"10,566.37","1,268.86","2,403.54",726.08,"11,126.90","2,867.95","5,439.99","1,049.14","35,448.82"
2/19/2018 10:00,"11,080.43","1,278.64","2,427.04",733.92,"11,495.52","3,029.94","5,659.88","1,065.52","36,770.89"
2/19/2018 11:00,"11,593.72","1,265.80","2,461.68",752.83,"11,822.54","3,206.38","5,836.62","1,077.99","38,017.56"
2/19/2018 12:00,"11,908.59","1,348.74","2,471.50",761,"11,975.00","3,343.05","5,960.60","1,082.02","38,850.49"
2/19/2018 13:00,"12,178.19","1,373.17","2,478.16",761.13,"12,031.57","3,467.00","6,051.02","1,076.94","39,417.17"
2/19/2018 14:00,"12,398.23","1,394.37","2,487.91",766.23,"11,999.71","3,564.61","6,112.40","1,077.51","39,800.97"
2/19/2018 15:00,"12,357.68","1,386.78","2,495.18",763.79,"11,929.18","3,646.38","6,163.24","1,079.93","39,822.15"
2/19/2018 16:00,"12,194.54","1,366.54","2,494.19",760.99,"11,855.56","3,672.63","6,191.07","1,081.74","39,617.26"
2/19/2018 17:00,"11,990.91","1,356.11","2,494.53",764.21,"11,897.44","3,663.81","6,228.38","1,084.00","39,479.39"
2/19/2018 18:00,"11,940.74","1,359.21","2,476.64",770.77,"12,083.62","3,566.55","6,363.61","1,081.75","39,642.89"
2/19/2018 19:00,"12,146.92","1,424.45","2,497.68",794.44,"12,651.86","3,571.50","6,638.57","1,112.77","40,838.19"
2/19/2018 20:00,"12,144.97","1,437.34","2,548.58",804.12,"12,787.43","3,632.59","6,741.34","1,145.77","41,242.14"
2/19/2018 21:00,"11,913.73","1,405.85","2,533.96",785.44,"12,521.84","3,547.05","6,578.64","1,130.13","40,416.63"
2/19/2018 22:00,"11,502.61","1,349.81","2,502.45",757.76,"11,928.94","3,410.25","6,236.29","1,095.35","38,783.45"
2/19/2018 23:00,"10,802.46","1,272.93","2,444.33",715.04,"11,046.25","3,167.94","5,768.33","1,037.15","36,254.42"
2/20/2018 0:00,"10,117.72","1,177.45","2,379.53",672.58,"10,133.58","2,878.31","5,278.78",977.11,"33,615.05"
2/20/2018 1:00,"9,557.24","1,103.37","2,334.79",642.46,"9,482.10","2,655.61","4,886.59",938.92,"31,601.09"
2/20/2018 2:00,"9,206.78","1,062.83","2,317.26",627.57,"9,091.22","2,517.38","4,644.00",912.3,"30,379.35"
2/20/2018 3:00,"8,996.21","1,037.00","2,304.71",618.25,"8,829.48","2,437.23","4,495.98",899.09,"29,617.95"
2/20/2018 4:00,"8,926.46","1,017.40","2,293.36",616.26,"8,796.74","2,395.71","4,378.94",900.71,"29,325.58"
2/20/2018 5:00,"9,065.05","1,030.67","2,302.16",628.87,"8,915.63","2,404.14","4,442.11",907.82,"29,696.45"
2/20/2018 6:00,"9,616.74","1,087.85","2,337.95",654.11,"9,492.18","2,536.83","4,764.33",951.5,"31,441.50"
2/20/2018 7:00,"10,435.10","1,219.90","2,396.91",711.48,"10,795.20","2,868.49","5,389.20","1,038.91","34,855.19"
2/20/2018 8:00,"10,690.17","1,266.76","2,445.37",732.21,"11,388.35","2,967.22","5,676.77","1,087.65","36,254.50"
2/20/2018 9:00,"10,909.07","1,291.49","2,428.79",729.61,"11,348.00","2,958.75","5,699.36","1,084.63","36,449.70"
2/20/2018 10:00,"11,210.00","1,318.15","2,451.11",742.4,"11,589.69","3,043.03","5,817.88","1,090.43","37,262.68"
2/20/2018 11:00,"11,526.30","1,289.99","2,468.47",753.77,"11,814.43","3,158.89","5,937.42","1,100.48","38,049.74"
2/20/2018 12:00,"11,835.31","1,345.61","2,481.69",768.65,"11,896.08","3,249.74","6,004.59","1,108.19","38,689.85"
2/20/2018 13:00,"12,023.47","1,355.03","2,472.88",778.96,"11,889.47","3,325.75","6,029.40","1,109.20","38,984.17"
2/20/2018 14:00,"12,098.80","1,395.39","2,488.71",798.69,"11,899.20","3,343.95","6,006.27","1,110.26","39,141.28"
2/20/2018 15:00,"12,230.76","1,387.76","2,503.55",806.73,"11,816.47","3,380.15","5,961.50","1,111.52","39,198.43"
2/20/2018 16:00,"12,301.12","1,363.33","2,528.94",823.99,"11,737.66","3,419.68","5,945.08","1,118.17","39,237.97"
2/20/2018 17:00,"12,281.99","1,367.03","2,546.79",858.24,"11,883.93","3,434.32","5,989.78","1,134.08","39,496.16"
2/20/2018 18:00,"12,191.89","1,381.08","2,527.81",892.76,"12,286.71","3,386.18","6,176.85","1,132.87","39,976.15"
2/20/2018 19:00,"12,373.33","1,414.61","2,520.30",931.17,"12,907.44","3,452.47","6,495.88","1,169.52","41,264.72"
2/20/2018 20:00,"12,355.84","1,412.62","2,550.11",948.45,"13,131.78","3,517.40","6,586.99","1,202.47","41,705.65"
2/20/2018 21:00,"12,113.93","1,395.43","2,541.38",949.92,"13,129.20","3,463.44","6,419.73","1,194.39","41,207.42"
2/20/2018 22:00,"11,694.98","1,347.91","2,518.22",936.23,"12,925.42","3,337.93","6,130.01","1,166.07","40,056.77"
2/20/2018 23:00,"11,058.41","1,240.89","2,493.25",911.53,"12,372.59","3,113.60","5,654.61","1,119.22","37,964.08"
2/21/2018 0:00,"10,378.86","1,176.33","2,458.90",889.93,"11,893.90","2,845.57","5,146.96","1,075.71","35,866.15"
2/21/2018 1:00,"9,701.87","1,091.86","2,450.82",894.9,"11,804.42","2,612.50","4,726.58","1,074.36","34,357.30"
